balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes
129,text_clone_primary,products_data.csv|__unknown__|seller_id:342919||products_data.csv|__unknown__|seller_id:510509,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone,6.686556,alias_missing,true,__unknown__,__unknown__,,,,,包含详细的教程和指导方案） 在此基础上，可以自行开发更多，记住韭菜的特性（洋韭菜是割不完的），，项目教程是团队六月份录制的，以上两个小项目都提供了一键建站的精美细致的网站和修改指导教程，网站不是一般粗制滥造的那种，只有精美专业，才更具诱导性 || 所以这个项目起名为：爱国号洋韭菜收割机 项目思路： 这里免费分享项目思路（做过外贸站的应该很容易懂上手也快）：简单来说就是英文博客站，通过引流诱导，达到割韭菜的目的 || 下面介绍项目提供的内容(有没基础都可以操作) 项目内容： 整个教程有详细的介绍说明和实例展示 本项目分两个小项目： 1、直接让韭菜将比特币转到你的比特币钱包,,,0.196205,0.254663,T: 价值五六千元的内部全套深度催眠培训课程 初级高级瞬间暴力催眠 || 价值五六千元的内部全套深度催眠培训课程 初级高级瞬间暴力催眠 | D: 《中国民间秘术》部分清单 “半夜鬼敲门” “屁王贴” “千杯不醉” “竹篮打水” “油锅取物” “方形鸡蛋” “日捉百鸟” “药功脱衣法” “药练轻功术” “神符显字” “美菜难咽法” “食物不见法” “蚊子不咬术” “收鸡不叫法” “呼鱼自来法” “厨师难受法” “手指点灯法” “千杯不醉法” “一杯醉倒法” ... | C: 技术服务[非教程] || 虚拟物品,T: 爱国号洋韭菜收割机 || 爱国号洋韭菜收割机 | D: 包含详细的教程和指导方案） 在此基础上，可以自行开发更多，记住韭菜的特性（洋韭菜是割不完的），，项目教程是团队六月份录制的，以上两个小项目都提供了一键建站的精美细致的网站和修改指导教程，网站不是一般粗制滥造的那种，只有精美专业，才更具诱导性 | C: 实体发货商品,pending,,,
130,semantic_structural,products_data.csv|__unknown__|seller_id:707139||products_data.csv|__unknown__|seller_id:707156,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,4.520266,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.545843,0.622604,"T: 低价出网贷贷款逾期用户数据 || 香港HKstockacc证券股民数据2000条320美金2 | D: 香港HKstockacc证券股民数据2000条320美金2 ""↓ 商品都是网盘秒发货，【拍后MEGA网盘自动发货】,【商品底部链接直接下载】,【商品下载链接长期有效，会不定期更新最新数据】 定期登录，有问必答，欢迎骚扰 | C: 技术服务[非教程] || 虚拟物品","T: 低价出台湾证券数据 || 低价出台湾证券数据 | D: ""低价出台湾证券2000条320美金 【本商品拍后MEGA网盘自动发货】,【商品底部图片下有下载的链接地址】 "" | C: 虚拟物品",pending,,,
131,text_clone_primary,products_data.csv|__unknown__|seller_id:509685||products_data.csv|__unknown__|seller_id:593068,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone,6.472728,alias_missing,true,__unknown__,__unknown__,,,,,注意事项 1、本教程属虚拟产品，具有复制性，一经拍下恕不退款 || 2、拍下后自动回复发货，您只需复制链接到浏览器打开即可下载,,,0.131712,0.341228,T: 自动发货2021app活体过人脸识别技术视频教程 || 自动发货2021app活体过人脸识别技术视频教程 | D: 3、由于售价低，不提供售后讲解及进一步的服务，有特殊问题私信我 | C: 教程与文档,"T: 2022年ia各大APP过人脸技术亲测稳定有效 || 2022年ia各大APP过人脸技术亲测稳定有效 | D: 纯四件套,银行卡,网银盾，身份证复印件，实名预留手机号 价格:4000元/一套 需实名注册，微信，支付宝，交易所每个500 60天质保期内出现挂失.销户等情况，由卖家进行补发，卡内有资金导致买家损失，由卖家进行全权负责追回，并赔偿损失 | C: 技术服务[非教程] || 实体发货商品",pending,,,
132,semantic_structural,products_data.csv|__unknown__|seller_id:344175||products_data.csv|__unknown__|seller_id:608103,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,4.459964,alias_missing,true,__unknown__,__unknown__,,,,,,教程与文档,,0.493667,0.748981,"T: 黄网教程目前最全面的教程包含源码x钱等等一应俱全拍下自动发货 || AI人工换脸技术用处自己开发自动发货 | D: 黄网教程目前最全面的教程，包含源码洗钱等等一应俱全，拍下自动发货 如果你是小白没有建站基础,一步 一步的按照教程来操作 那就绝对没有问题了 重点1，关于数据采集,采集出来的,有好多都是无效地址的,后台一键删除就OK 重点2，投资小,给大家算下.服务器360+域名60=420 全部搞定 要知道最不缺流量的地方就是黄... | C: 技术服务[非教程] || 教程与文档","T: 零基础催眠全套视频教程内部培训初中高级瞬间催眠元辰宫自动发货 || APP活体过人脸技术加过视频套餐自动发货 | D: 关于黄网目前最全面的教程，包含源码模板运营xi钱等等一应俱全，自动发货 两套教程一套基础面向小白，另一套进阶供大神参考 如果你是小白没有建站基础,一步 一步的按照教程来操作 那就绝对没有问题了 从最基础开始 ：域名的选择和购买 还有就是空间的操作，以及怎么样去配置好源码，数据的采集，手机软件的制作等等.....这... | C: 教程与文档",pending,,,
133,text_clone_primary,products_data.csv|__unknown__|seller_id:550719||products_data.csv|__unknown__|seller_id:575467,sockpuppet_primary,high,shared_description_clone|structural_support,6.457034,alias_missing,true,__unknown__,__unknown__,,,,,自动扫描网络摄像头，点开即看 下单后自动发mega网盘 软件商品具有可复制性，一旦售出拒不退款，介意勿拍,技术服务[非教程] || 教程与文档,,0.0,0.728517,T: 高清11万套营业执照及法人手持身份证银行卡门头照合同电话 || 专业级超全内部变声器冰点价 | D: 营业执照生成器+身份证生成器，高仿-可过认证 营业执照生成器加身份证正反面生成器 两款软件 一款是营业执照生成器 一款是身份证正反面生成器 所有东西都可以自定义生成 已设置自动发货，拍下付款会自动发货 麻烦买家收到货后第一时间放款，谢谢 24小时内主动放款赠送113万身份信息（真实姓名＋身份证号码） | C: 教程与文档 || 技术服务[非教程],T: 五步陷阱猎杀情感操控术VIP视频赠送大卫爱情解密 || 女性密宗性爱按摩 | D: 你 在教程里所学到的每一个技巧和策略都是被我在实践中反复验证过的，你不可能在任何一个地方找到如此 系统化的教程——我保证 全套《他她X5》又名《蜕变X5》价值 全套《他她X5》又名《蜕变X5》核心教程（总共5本实体教程），是我长达五年的实战精华总结，以及我 旗下另外2名情场老手的全部经验汇总，交往总对象涉及700... | C: 技术服务[非教程] || 教程与文档,pending,,,
134,semantic_structural,products_data.csv|__unknown__|seller_id:579292||products_data.csv|__unknown__|seller_id:681266,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,4.386446,alias_missing,true,__unknown__,__unknown__,,,,,,常规服务与操作,,0.455875,0.825598,T: 侦探_查_在线秒回信息 || 常年稳定查询 | D: 银行核查等==提供SFZ号(拍170份） 车辆轨迹====出全国车辆抓拍卡口时间地点等==提供车牌号码（拍100份） 身份证复印件====出身份证高清照(扫描件)==提供SFZ号(拍20份） 三网手机机主信息====出机主信息==提供手机号(拍50份） 三网名下号码====出名下手机号==提供SFZ号(拍50份）... | C: 常规服务与操作,T: 0手查档查开房查车查定位查所有 || 0手查档查开房查车查定位查所有 | D: 【全国房产】 固定资产商品房-提供身份证-(拍50份) 【社交软件类】 微信号查注册手机号-提供微信号码--(拍20份) 微信好友提取-提供微信号吧他的好友提取出来-(拍30份) QQ好友提取-提供QQ号把他的好友全部提取出来-(拍30份)） QQ群提取--时价 【手机号码信息类】 联通手机号机主身份证-提供手机... | C: 常规服务与操作,pending,,,
135,text_clone_primary,products_data.csv|__unknown__|seller_id:344175||products_data.csv|__unknown__|seller_id:560483,sockpuppet_primary,high,shared_description_clone|structural_support,6.393074,alias_missing,true,__unknown__,__unknown__,,,,,第二版是一套过视频教程，在过人脸的技术上进行的升级，原先的过人脸只不过点头摇头张嘴等，这套可以进行说话，更加丰富面部表情，更加逼真 || 本教程配套齐全，包含了软件+各种眨眼 张嘴 点头 摇头得脚本和制作方法等，按着教程来，一步步，慢慢操作几遍就会熟练掌握 || 过人脸教程套餐+加过视频教程，自动发货。 本教程配套齐全，包含了软件+各种眨眼 张嘴 点头 摇头得脚本和制作方法等，按着教程来，一步步，慢慢操作几遍就会熟练掌握。 支持大部分app的活体认证。 由于低价出售，不提供售后讲解。 第二版是一套过视频教程，在过人脸的技术上进行的升级，原先的过人脸只不过点头摇头张嘴等，这套可以进行说话，更加丰富面部表情，更加逼...,技术服务[非教程] || 教程与文档,,0.0,0.696537,"T: 黄网教程目前最全面的教程包含源码x钱等等一应俱全拍下自动发货 || AI人工换脸技术用处自己开发自动发货 | D: 黄网教程目前最全面的教程，包含源码洗钱等等一应俱全，拍下自动发货 如果你是小白没有建站基础,一步 一步的按照教程来操作 那就绝对没有问题了 重点1，关于数据采集,采集出来的,有好多都是无效地址的,后台一键删除就OK 重点2，投资小,给大家算下.服务器360+域名60=420 全部搞定 要知道最不缺流量的地方就是黄... | C: 技术服务[非教程] || 教程与文档",T: APP过人脸识别技术教程软件自动发货 || 小额假币模板加技术30刀出自动发货 | D: 机器二手的七八百块钱，除了电脑总投资不超过1000块钱就能出货 利润合适也可以当面教 24小时内放款赠送5元模板一份 清晰度颜色无可挑剔 请主动放款，无其他问题请勿挂起交易 纸张，机器及墨水的选择，新技术，自带防伪线 做旧方法等资料仿真度达95以上 做旧之后更是能以假乱真 | C: 技术服务[非教程] || 教程与文档,pending,,,
136,semantic_structural,products_data.csv|__unknown__|seller_id:707065||products_data.csv|__unknown__|seller_id:708128,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,4.357782,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.456967,0.80799,"T: 低价出新加坡华人物流数据 || 低价出新加坡华人物流数据 | D: ""低价出新加坡华人物流500条80美金 【本商品拍后MEGA网盘自动发货】,【商品底部图片下有下载的链接地址】 "" | C: 虚拟物品","T: 澳大利亚女性华人华侨_拼音_数据 || 澳大利亚女性华人华侨_拼音_数据 | D: ""澳大利亚女性华人华侨_拼音_31000条300美金 【本商品拍后MEGA网盘自动发货】,【商品底部图片下有下载的链接地址】 "" | C: 虚拟物品",pending,,,
137,text_clone_primary,products_data.csv|__unknown__|seller_id:435049||products_data.csv|__unknown__|seller_id:560483,sockpuppet_primary,high,shared_description_clone|structural_support,6.29731,alias_missing,true,__unknown__,__unknown__,,,,,tip：以下理由进行退款的一概不接受，望周知 1、这些网站我有啊，我已经看过了 2、不想要，看不懂 小本买卖，高抬贵手，收货后请尽快放币，谢谢支持,教程与文档,,0.0,0.648655,T: 2019年8月最全面过脸技术教程带技术交流 || 2019年8月最全面过脸技术教程带技术交流 | D: tip：以下理由进行退款的一概不接受，望周知 1、这些网站我有啊，我已经看过了 2、不想要，看不懂 小本买卖，高抬贵手，收货后请尽快放币，谢谢支持 | C: 教程与文档,T: APP过人脸识别技术教程软件自动发货 || 小额假币模板加技术30刀出自动发货 | D: 机器二手的七八百块钱，除了电脑总投资不超过1000块钱就能出货 利润合适也可以当面教 24小时内放款赠送5元模板一份 清晰度颜色无可挑剔 请主动放款，无其他问题请勿挂起交易 纸张，机器及墨水的选择，新技术，自带防伪线 做旧方法等资料仿真度达95以上 做旧之后更是能以假乱真 | C: 技术服务[非教程] || 教程与文档,pending,,,
138,semantic_structural,products_data.csv|__unknown__|seller_id:707276||products_data.csv|__unknown__|seller_id:708128,sockpuppet_primary,medium,profile_lexical_neighbor|structural_support,4.276064,alias_missing,true,__unknown__,__unknown__,,,,,,虚拟物品,,0.460124,0.75766,"T: 低价出马来西亚华人华侨数据 || 低价出马来西亚华人华侨数据 | D: ""低价出马来西亚华人华侨200条20美金 【本商品拍后MEGA网盘自动发货】,【商品底部图片下有下载的链接地址】 "" | C: 虚拟物品","T: 澳大利亚女性华人华侨_拼音_数据 || 澳大利亚女性华人华侨_拼音_数据 | D: ""澳大利亚女性华人华侨_拼音_31000条300美金 【本商品拍后MEGA网盘自动发货】,【商品底部图片下有下载的链接地址】 "" | C: 虚拟物品",pending,,,
