balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,target_action,suggested_label,suggested_confidence,source_step11_scorer_token,source_step11_graph_primary_threshold,source_step11_prob_positive,source_step11_score_rank_desc,source_step11_threshold_pass_bool,source_step11_graph_filter_retained_bool,embedding_cosine_bge_m3,structural_support_score_raw,profile_category_jaccard,style_gap_score,style_gap_feature_hit_count,boundary_distance_to_graph_threshold
332,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:29778||market_item.xlsx|中文暗网交易市场|seller_raw:436034,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.666656,different_alias,true,中文暗网交易市场,中文暗网交易市场,29778,436034,,,,影视色情,,0.174381,0.520977,T: 精整-17G裸贷资源+1.04G陈冠希艳照门照片视频文件 || 精整-17G裸贷资源+1.04G陈冠希艳照门照片视频文件 | D: 1.精整的 2.东西不贵，价格已经放得很低了 3.拍后下面帖子自动出现链接 | C: 影视色情,T: 陈冠希艳照门蔡依林宋祖儿张柏芝钟欣桐赵颂茹等全套 || 陈冠希艳照门蔡依林宋祖儿张柏芝钟欣桐赵颂茹等全套 | D: 【自动发货】 武汉某高校计科系学生信息，一共四百多条，学号，高考考号，身份证号，家庭地址，联系方式等很齐全 | C: 影视色情 || 虚拟物品,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.666656,617,1,0,0.791358,0.520977,0.5,3.167409,5,0.106656
333,semantic_only,market_item.xlsx|茶马古道|seller_raw:/shop/442464||market_item.xlsx|茶马古道|seller_raw:/shop/445,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.655433,different_alias,true,茶马古道,茶马古道,/shop/442464,/shop/445,,,,,,0.241178,0.372624,T: 最全352套手持白纸身份证半身照等等，可做各种认证 || 自动发货，约妹子约楼凤APP | D: 自动发货四百套 最全352套手持白纸身份证半身照等等，可做各种认证 整套包含手持身份证正反面+身份证正反面 各个地区都有，照片清晰真实，男女老少都有， 用途自己开发，可做各种认证 | C: 技术 || 数据,T: 求购几套手持白纸 || 求购几套手持白纸 | D: 手持白纸加身份证正反 | C: 虚拟,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.655433,1014,1,0,0.866227,0.372624,0.0,3.156772,6,0.095433
334,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:459538||market_item.xlsx|中文暗网交易市场|seller_raw:596616,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.504864,different_alias,true,中文暗网交易市场,中文暗网交易市场,459538,596616,,,,私人专拍,,0.309794,0.75988,T: cuiqingyao2的私拍----闲人勿扰 || cuiqingyao2的私拍----闲人勿扰 | D: cuiqingyao2的私拍----闲人勿扰 华为手机一部 Mate 20 X（8GB/256GB/全网通/5G版） 国行 2800人民币 | C: 私人专拍,T: 私拍闲人勿扰 || 私拍闲人勿扰 | D: 私拍闲人勿扰私拍闲人勿扰私拍闲人勿扰私拍闲人勿扰私拍闲人勿扰 | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.504864,2330,0,0,0.789886,0.75988,1.0,3.145926,4,0.055136
335,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:586003||market_item.xlsx|中文暗网交易市场|seller_raw:99610,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.501862,different_alias,true,中文暗网交易市场,中文暗网交易市场,586003,99610,,,,私人专拍,,0.343594,0.520898,T: 975币0032BTC私人专拍 || 售USDT457折BTC0015 | D: 售USDT457，折BTC0.015 1.拍下来，发收款二维码 2.收到款后，请马上放币 | C: 私人专拍,T: 私人专拍 || 私人专拍 | D: 私人专拍！！！！ | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.501862,2458,0,0,0.820634,0.520898,1.0,3.143899,4,0.058138
336,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:156043||market_item.xlsx|中文暗网交易市场|seller_raw:33465,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.57254,different_alias,true,中文暗网交易市场,中文暗网交易市场,156043,33465,,,,数据资源,,0.177361,0.522394,T: 当当网1318万|30W+90后妹子信息|7000Wqq+密码|2014年宜人贷真想| || 当当网1318万|30W+90后妹子信息|7000Wqq+密码|2014年宜人贷真想| | C: 数据资源,T: 当当网买家信息-101万 || 当当网买家信息-101万 | D: ------------------------------- 下单麻烦提供邮箱 邮箱发货 ------------------------------- 赠送网易邮箱密码数据下载链接 赠送全国1200w 法人信息 ------------------------------- | C: 数据资源,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.57254,1734,1,0,0.830111,0.522394,1.0,3.142682,5,0.01254
337,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:312123||market_item.xlsx|中文暗网交易市场|seller_raw:346677,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.504864,different_alias,true,中文暗网交易市场,中文暗网交易市场,312123,346677,,,,私人专拍,,0.278494,0.89278,T: 小树的私拍--闲人勿扰 || 小树的私拍--闲人勿扰 | D: 本服务提供严重漏洞：例如 XSS漏洞 逻辑漏洞 SQL注入漏洞 上传下载漏洞 敏感数据泄露漏洞等等 爆严重漏洞才收费，否则退款 | C: 私人专拍,T: 强888888的私拍 闲人勿扰 || 强888888的私拍 闲人勿扰 | D: 强888888的私拍 闲人勿扰 | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.504864,2322,0,0,0.827833,0.89278,1.0,3.137416,4,0.055136
338,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:448685||market_item.xlsx|茶马古道|seller_raw:/shop/393415,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.500709,different_alias,false,中文暗网交易市场,茶马古道,448685,/shop/393415,,,,,,0.326263,0.286994,T: dd***er的卡发机房私拍测试5000个 || dd***er的卡发机房私拍测试5000个 | D: dd***er的卡发机房私拍测试5000个 自己的卡发机房 给客户测5000个 | C: 私人专拍,"T: 长期收大学生毕业数据，棋牌数据 || 一手卡发机房 | D: 一手卡发机房收量，三网可发，中介勿扰,可测试 | C: 服务 || 数据",reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.500709,2476,0,0,0.81046,0.286994,0.0,3.136161,6,0.059291
339,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:23080||market_item.xlsx|中文暗网交易市场|seller_raw:47690,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.540734,different_alias,true,中文暗网交易市场,中文暗网交易市场,23080,47690,,,,,,0.216863,0.304526,T: 比特币搬砖教程 || 比特币搬砖教程 | C: 技术技能,T: 收0.001比特币可VX或者ZFB=50 || 收0.001比特币可VX或者ZFB=50 | D: 收0.001比特币可VX或者ZFB=50 | C: 私人专拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.540734,1869,0,0,0.821035,0.304526,0.0,3.130929,5,0.019266
340,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:74774||market_item.xlsx|茶马古道|seller_raw:/shop/413191,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.506717,different_alias,false,中文暗网交易市场,茶马古道,74774,/shop/413191,,,,,,0.223774,0.265373,T: 私拍私拍 || 私拍私拍 | D: 普通的旧照 | C: 私人专拍,T: 5.26一手配資站 股票 站内首发 || 5.26一手配資站 股票 站内首发 | D: 2、数据格式是仅手机号码 3、网址分别为www.qcygu.cn和www.zhonghangdongli.com 4、下单后就可以看到数据下载链接和数据验证方法 数据保真 不以任何理由退款 | C: 数据 || 担保私拍,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.506717,2283,0,0,0.753703,0.265373,0.0,3.129686,5,0.053283
341,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/446950||market_item.xlsx|茶马古道|seller_raw:/shop/457514,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.631395,different_alias,true,茶马古道,茶马古道,/shop/446950,/shop/457514,,,,洗车精洗,,0.180242,0.61496,T: 专业洗车/代收/代付 || 专业洗车/代收/代付 | D: 专业洗车/代收/代付 | C: 洗车精洗,T: 出售 淘宝 京东 唯品会 网购 数据 || 代收一道人民币 资金 回USDT | D: 联系TG：shuju818 | C: 数据 || 洗车精洗,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.631395,1500,1,0,0.868703,0.61496,0.5,3.124809,6,0.071395
342,semantic_only,market_item.xlsx|中文暗网交易市场|seller_raw:31478||market_item.xlsx|茶马古道|seller_raw:/shop/9033,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.553243,different_alias,false,中文暗网交易市场,茶马古道,31478,/shop/9033,,,,,,0.276042,0.35502,T: 一手数据 || 一手数据 | C: 私人专拍,T: 求购股票开户一手数据，真实的，有效的，每天能更新的。 || 求购股票开户一手数据，真实的，有效的，每天能更新的。 | D: 1、股民开户数据 真实有效，每天更新，有的骚扰我 | C: 数据,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.553243,1796,0,0,0.807037,0.35502,0.0,3.124097,5,0.006757
343,text_clone_primary,market_item.xlsx|中文暗网交易市场|seller_raw:536419||market_item.xlsx|茶马古道|seller_raw:/shop/397527,sockpuppet_primary,high,profile_lexical_neighbor|shared_description_clone|shared_title_clone|boundary_expansion|high_semantic_style_divergence|zero_shot_bge,0.634647,different_alias,false,中文暗网交易市场,茶马古道,536419,/shop/397527,,短信接码平台_20年3月份仍然正常用的优质平台,20年3月份仍然正常用的_优质短信接码平台 能短信接码的项目比较多，具体查看附图 注册，充值方式，包含国家，接码界面等，都有附图 平台客服咨询非常细心负责 需要翻墙，电脑端使用 没有固定充值要求，可充随意金额 平台使用方法和其他接码平台类似： 选择需要的接码项目-->获取手机号-->填入到你的项目-->等待接收短信验证码 本帖出售的是平台地址，不含其它...,,,0.193111,0.215844,T: 短信接码平台_20年3月份仍然正常用的优质平台 || 短信接码平台_20年3月份仍然正常用的优质平台 | D: 20年3月份仍然正常用的_优质短信接码平台 能短信接码的项目比较多，具体查看附图 注册，充值方式，包含国家，接码界面等，都有附图 平台客服咨询非常细心负责 需要翻墙，电脑端使用 没有固定充值要求，可充随意金额 平台使用方法和其他接码平台类似： 选择需要的接码项目-->获取手机号-->填入到你的项目-->等待接收短... | C: 虚拟物品,T: K12教育培训学生学员家长数据207000万条小学初中高中 || 短信接码平台_20年3月份仍然正常用的优质平台 | D: 20年3月份仍然正常用的_优质短信接码平台 能短信接码的项目比较多，具体查看附图 注册，充值方式，包含国家，接码界面等，都有附图 平台客服咨询非常细心负责 需要翻墙，电脑端使用 没有固定充值要求，可充随意金额 平台使用方法和其他接码平台类似： 选择需要的接码项目-->获取手机号-->填入到你的项目-->等待接收短... | C: 数据 || 虚拟,reviewed,negative,codex_conservative_boundary_review_20260421,"codex_review: negative; high semantic similarity but strong profile/style divergence, no direct identity anchor, and not retained by graph support.",negative_probe_high_semantic_style_divergence,boundary_expansion|high_semantic_style_divergence|zero_shot_bge,review_existing_pending_queue_row,negative_candidate,medium,core_zero_shot_bge_m3,0.56,0.634647,1475,1,0,0.852271,0.215844,0.0,3.122603,6,0.074647
