pair_uid,data_bucket,candidate_language,split_name,split_component_id,review_label,review_stratum,usable_for_supervision,usable_for_core_transfer,candidate_rule_hits,shared_contact_count,shared_pgp_fingerprint_count,shared_title_count,shared_description_count,embedding_cosine_multilingual_e5_large,embedding_cosine_bge_m3,embedding_cosine_labse,structural_support_score_raw,source_seller_raw_left,source_seller_raw_right,identity_label,evidence_type,evidence_type_confident,identity_training_eligible,has_direct_identifier_signal,has_template_clone_signal,has_semantic_topic_signal,has_public_contact_or_url_noise_signal,evidence_type_reasons
market_item.xlsx|茶马古道|seller_raw:/shop/5741||market_item.xlsx|茶马古道|seller_raw:/shop/7993,zh_target_strict,zh,train,silver_relaxed_train_comp_04034,positive,text_clone_primary,1,1,,,,,,0.949471,0.900038,0.965368,0.618208,/shop/5741,/shop/7993,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/436008||market_item.xlsx|茶马古道|seller_raw:/shop/454245,zh_target_strict,zh,test,comp_00199,positive,semantic_only,1,1,,,,,,0.890773,0.816649,0.884009,0.451447,/shop/436008,/shop/454245,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:342077||market_item.xlsx|茶马古道|seller_raw:/shop/449476,zh_target_strict,zh,train,comp_00041,positive,semantic_only,1,1,,,,,,0.915427,0.900197,0.950146,0.491711,342077,/shop/449476,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/271||market_item.xlsx|茶马古道|seller_raw:/shop/406589,zh_target_strict,zh,test,comp_00133,negative,semantic_only,1,1,,,,,,0.933205,0.906788,0.898142,0.488017,/shop/271,/shop/406589,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/442431||market_item.xlsx|茶马古道|seller_raw:/shop/462494,zh_target_strict,zh,uncertain_holdout,,uncertain,text_clone_primary,0,0,,,,,,0.97789,0.978121,0.968163,0.763174,/shop/442431,/shop/462494,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/418396||market_item.xlsx|茶马古道|seller_raw:/shop/437662,zh_target_strict,zh,test,comp_00172,negative,semantic_only,1,1,,,,,,0.919632,0.889167,0.888299,0.40485,/shop/418396,/shop/437662,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:428374||market_item.xlsx|中文暗网交易市场|seller_raw:517245,zh_target_strict,zh,train,comp_00001,negative,semantic_only,1,1,,,,,,0.9282,0.873961,0.914706,0.432075,428374,517245,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:586118||market_item.xlsx|茶马古道|seller_raw:/shop/403136,zh_target_strict,zh,test,comp_00101,negative,text_clone_primary,1,1,,,,,,0.921525,0.894889,0.948778,0.266765,586118,/shop/403136,different_controller,template_clone_not_controller,1,1,0,1,0,0,feature_has_shared_description_clone|feature_has_shared_title_clone|feature_shared_description_count|feature_shared_low_df_sentence_count|feature_shared_rare_ngram_count|feature_shared_title_count|review_stratum:text_clone
market_item.xlsx|中文暗网交易市场|seller_raw:509681||market_item.xlsx|茶马古道|seller_raw:/shop/411384,zh_target_strict,zh,valid,comp_00084,negative,semantic_only,1,1,,,,,,0.913881,0.882987,0.89707,0.488244,509681,/shop/411384,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:605883||market_item.xlsx|茶马古道|seller_raw:/shop/446583,zh_target_strict,zh,uncertain_holdout,,uncertain,text_clone_primary,0,0,,,,,,0.915576,0.93771,0.954203,0.267569,605883,/shop/446583,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:23080||market_item.xlsx|中文暗网交易市场|seller_raw:42402,zh_target_strict,zh,valid,comp_00021,negative,semantic_only,1,1,,,,,,0.897528,0.826743,0.849267,0.484565,23080,42402,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:605876||market_item.xlsx|茶马古道|seller_raw:/shop/446583,zh_target_strict,zh,uncertain_holdout,,uncertain,text_clone_primary,0,0,,,,,,0.928532,0.947898,0.948474,0.272441,605876,/shop/446583,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:70936||market_item.xlsx|茶马古道|seller_raw:/shop/412259,zh_target_strict,zh,valid,comp_00021,negative,semantic_only,1,1,,,,,,0.882402,0.823447,0.810444,0.278442,70936,/shop/412259,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_bge_m3>=0.8|embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_labse>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|中文暗网交易市场|seller_raw:582052||market_item.xlsx|茶马古道|seller_raw:/shop/426103,zh_target_strict,zh,valid,comp_00109,negative,text_clone_primary,1,1,,,,,,0.931083,0.860501,0.934508,0.299359,582052,/shop/426103,different_controller,template_clone_not_controller,1,1,0,1,0,0,feature_has_shared_description_clone|feature_has_shared_title_clone|feature_shared_description_count|feature_shared_low_df_sentence_count|feature_shared_rare_ngram_count|feature_shared_title_count|review_stratum:text_clone
market_item.xlsx|中文暗网交易市场|seller_raw:514938||market_item.xlsx|茶马古道|seller_raw:/shop/449500,zh_target_strict,zh,test,comp_00088,negative,semantic_only,1,1,,,,,,0.889335,0.819777,0.849232,0.478261,514938,/shop/449500,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/418181||market_item.xlsx|茶马古道|seller_raw:/shop/438380,zh_target_strict,zh,test,comp_00139,negative,semantic_only,1,1,,,,,,0.912619,0.84947,0.830501,0.479733,/shop/418181,/shop/438380,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/442431||market_item.xlsx|茶马古道|seller_raw:/shop/459141,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.977807,0.975476,0.965995,0.759815,/shop/442431,/shop/459141,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:605890||market_item.xlsx|茶马古道|seller_raw:/shop/453234,zh_target_strict,zh,train,silver_train_comp_00140,positive,text_clone_primary,1,1,,,,,,0.906093,0.896945,0.92092,0.293289,605890,/shop/453234,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/394471||market_item.xlsx|茶马古道|seller_raw:/shop/432627,zh_target_strict,zh,train,silver_relaxed_train_comp_04032,positive,text_clone_primary,1,1,,,,,,0.944326,0.912938,0.965825,0.994056,/shop/394471,/shop/432627,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:457175||market_item.xlsx|茶马古道|seller_raw:/shop/442431,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.953956,0.935097,0.968241,0.495767,457175,/shop/442431,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:19730||market_item.xlsx|茶马古道|seller_raw:/shop/462,zh_target_strict,zh,train,comp_00018,negative,semantic_only,1,1,,,,,,0.898569,0.863725,0.895378,0.452471,19730,/shop/462,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:566277||market_item.xlsx|中文暗网交易市场|seller_raw:99981,zh_target_strict,zh,uncertain_holdout,,uncertain,text_clone_primary,0,0,,,,,,0.957078,0.923567,0.976927,0.87914,566277,99981,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:596096||market_item.xlsx|中文暗网交易市场|seller_raw:605912,zh_target_strict,zh,train,silver_train_comp_00166,positive,semantic_structural,1,1,,,,,,0.932377,0.885979,0.973696,0.885099,596096,605912,same_controller,same_controller_component_anchor,1,1,0,0,0,0,review_notes_component_anchor_keyword
market_item.xlsx|中文暗网交易市场|seller_raw:457175||market_item.xlsx|茶马古道|seller_raw:/shop/444654,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.948937,0.93258,0.968114,0.496127,457175,/shop/444654,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:548133||market_item.xlsx|中文暗网交易市场|seller_raw:596616,zh_target_strict,zh,train,comp_00001,negative,semantic_only,1,1,,,,,,0.921444,0.816198,0.863198,0.430245,548133,596616,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/448586||market_item.xlsx|茶马古道|seller_raw:/shop/449500,zh_target_strict,zh,test,comp_00088,negative,semantic_only,1,1,,,,,,0.928993,0.847238,0.793849,0.468714,/shop/448586,/shop/449500,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:238529||market_item.xlsx|中文暗网交易市场|seller_raw:518336,zh_target_strict,zh,train,comp_00001,negative,semantic_only,1,1,,,,,,0.908867,0.838304,0.903744,0.397655,238529,518336,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:590580||market_item.xlsx|茶马古道|seller_raw:/shop/432473,zh_target_strict,zh,train,comp_00111,negative,text_clone_primary,1,1,,,,,,0.926199,0.896932,0.95461,0.282998,590580,/shop/432473,different_controller,template_clone_not_controller,1,1,0,1,0,0,feature_has_shared_description_clone|feature_has_shared_title_clone|feature_shared_description_count|feature_shared_low_df_sentence_count|feature_shared_rare_ngram_count|feature_shared_title_count|review_stratum:text_clone
market_item.xlsx|茶马古道|seller_raw:/shop/405939||market_item.xlsx|茶马古道|seller_raw:/shop/434275,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.946998,0.946872,0.958949,0.975768,/shop/405939,/shop/434275,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:60395||market_item.xlsx|茶马古道|seller_raw:/shop/438114,zh_target_strict,zh,test,comp_00119,negative,semantic_only,1,1,,,,,,0.89705,0.792233,0.870426,0.264151,60395,/shop/438114,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_labse>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|中文暗网交易市场|seller_raw:560748||market_item.xlsx|茶马古道|seller_raw:/shop/406520,zh_target_strict,zh,valid,comp_00102,negative,text_clone_primary,1,1,,,,,,0.919115,0.886194,0.910389,0.234254,560748,/shop/406520,different_controller,template_clone_not_controller,1,1,0,1,0,0,feature_has_shared_description_clone|feature_has_shared_title_clone|feature_shared_description_count|feature_shared_low_df_sentence_count|feature_shared_rare_ngram_count|feature_shared_title_count|review_stratum:text_clone
market_item.xlsx|中文暗网交易市场|seller_raw:596066||market_item.xlsx|茶马古道|seller_raw:/shop/446567,zh_target_strict,zh,train,silver_relaxed_train_comp_04060,positive,text_clone_primary,1,1,,,,,,0.922752,0.871609,0.94404,0.288492,596066,/shop/446567,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:17352||market_item.xlsx|中文暗网交易市场|seller_raw:34364,zh_target_strict,zh,train,comp_00010,positive,semantic_only,1,1,,,,,,0.929808,0.912171,0.946686,0.498958,17352,34364,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:470183||market_item.xlsx|中文暗网交易市场|seller_raw:596616,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.957255,0.915012,0.932477,0.725976,470183,596616,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:70179||market_item.xlsx|茶马古道|seller_raw:/shop/434444,zh_target_strict,zh,test,comp_00130,negative,semantic_only,1,1,,,,,,0.886226,0.783713,0.895301,0.471138,70179,/shop/434444,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:596053||market_item.xlsx|茶马古道|seller_raw:/shop/446567,zh_target_strict,zh,train,silver_relaxed_train_comp_04047,positive,text_clone_primary,1,1,,,,,,0.928717,0.914256,0.950154,0.287883,596053,/shop/446567,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/412286||market_item.xlsx|茶马古道|seller_raw:/shop/415109,zh_target_strict,zh,test,comp_00165,negative,semantic_only,1,1,,,,,,0.906671,0.800633,0.807757,0.460601,/shop/412286,/shop/415109,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:67829||market_item.xlsx|茶马古道|seller_raw:/shop/267,zh_target_strict,zh,test,comp_00128,negative,semantic_only,1,1,,,,,,0.887639,0.779637,0.878861,0.379408,67829,/shop/267,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:603737||market_item.xlsx|茶马古道|seller_raw:/shop/453234,zh_target_strict,zh,uncertain_holdout,,uncertain,text_clone_primary,0,0,,,,,,0.915272,0.8797,0.936863,0.293184,603737,/shop/453234,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:38978||market_item.xlsx|中文暗网交易市场|seller_raw:504138,zh_target_strict,zh,train,comp_00001,negative,semantic_only,1,1,,,,,,0.884386,0.825772,0.853194,0.424861,38978,504138,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:596313||market_item.xlsx|茶马古道|seller_raw:/shop/453234,zh_target_strict,zh,uncertain_holdout,,uncertain,text_clone_primary,0,0,,,,,,0.923193,0.87607,0.919143,0.291468,596313,/shop/453234,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/406486||market_item.xlsx|茶马古道|seller_raw:/shop/407157,zh_target_strict,zh,test,comp_00158,positive,semantic_only,1,1,,,,,,0.942358,0.860647,0.943424,0.447163,/shop/406486,/shop/407157,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:604725||market_item.xlsx|茶马古道|seller_raw:/shop/446567,zh_target_strict,zh,train,silver_relaxed_train_comp_04061,positive,text_clone_primary,1,1,,,,,,0.91513,0.909292,0.936423,0.279816,604725,/shop/446567,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:39061||market_item.xlsx|茶马古道|seller_raw:/shop/1880,zh_target_strict,zh,train,comp_00051,negative,text_clone_primary,1,1,,,,,,0.928716,0.877556,0.942558,0.242257,39061,/shop/1880,different_controller,template_clone_not_controller,1,1,0,1,0,0,feature_has_shared_description_clone|feature_shared_description_count|feature_shared_low_df_sentence_count|review_stratum:text_clone
market_item.xlsx|茶马古道|seller_raw:/shop/452097||market_item.xlsx|茶马古道|seller_raw:/shop/463004,zh_target_strict,zh,uncertain_holdout,,uncertain,text_clone_primary,0,0,,,,,,0.903204,0.861312,0.905638,0.698211,/shop/452097,/shop/463004,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,1,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/450368||market_item.xlsx|茶马古道|seller_raw:/shop/455309,zh_target_strict,zh,train,silver_relaxed_train_comp_04046,positive,text_clone_primary,1,1,,,,,,0.940456,0.880548,0.877512,0.600354,/shop/450368,/shop/455309,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/405939||market_item.xlsx|茶马古道|seller_raw:/shop/463712,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_structural,0,0,,,,,,0.92761,0.918356,0.937462,0.976577,/shop/405939,/shop/463712,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:605664||market_item.xlsx|茶马古道|seller_raw:/shop/446567,zh_target_strict,zh,uncertain_holdout,,uncertain,text_clone_primary,0,0,,,,,,0.914116,0.887319,0.947754,0.285106,605664,/shop/446567,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:579776||market_item.xlsx|中文暗网交易市场|seller_raw:582222,zh_target_strict,zh,train,silver_relaxed_train_comp_04040,positive,text_clone_primary,1,1,,,,,,0.966757,0.930907,0.963786,0.787923,579776,582222,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
