"path","type","reason","bytes","last_write_time"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27462","2026-04-22T21:19:49"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25236","2026-04-22T21:19:49"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19469","2026-04-22T21:19:50"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5756","2026-04-22T21:19:51"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30892","2026-04-22T21:19:53"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28393","2026-04-22T21:19:52"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27460","2026-04-22T21:19:54"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25234","2026-04-22T21:19:53"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19465","2026-04-22T21:19:54"
"reports\step9_core_few_shot_bge_m3_ratio_10pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5766","2026-04-22T21:19:55"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30896","2026-04-22T21:19:57"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28397","2026-04-22T21:19:56"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27457","2026-04-22T21:19:58"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25231","2026-04-22T21:19:57"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19462","2026-04-22T21:19:59"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11294","2026-04-22T21:19:59"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30897","2026-04-22T21:20:01"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28398","2026-04-22T21:20:00"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27458","2026-04-22T21:20:02"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25232","2026-04-22T21:20:02"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19466","2026-04-22T21:20:03"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11250","2026-04-22T21:20:03"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30894","2026-04-22T21:20:05"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28395","2026-04-22T21:20:05"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27462","2026-04-22T21:20:07"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25236","2026-04-22T21:20:06"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19472","2026-04-22T21:20:07"
"reports\step9_core_few_shot_bge_m3_ratio_20pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","11252","2026-04-22T21:20:08"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30883","2026-04-22T21:20:10"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28384","2026-04-22T21:20:09"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27464","2026-04-22T21:20:11"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25238","2026-04-22T21:20:10"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19468","2026-04-22T21:20:11"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28080","2026-04-22T21:20:12"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30897","2026-04-22T21:20:14"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28398","2026-04-22T21:20:13"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27456","2026-04-22T21:20:15"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25230","2026-04-22T21:20:14"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19465","2026-04-22T21:20:16"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28096","2026-04-22T21:20:16"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","30894","2026-04-22T21:20:18"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28395","2026-04-22T21:20:17"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","27464","2026-04-22T21:20:19"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","25238","2026-04-22T21:20:19"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","19468","2026-04-22T21:20:20"
"reports\step9_core_few_shot_bge_m3_ratio_50pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","28022","2026-04-22T21:20:21"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","32441","2026-04-22T21:20:22"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29942","2026-04-22T21:20:22"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28835","2026-04-22T21:20:24"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","26609","2026-04-22T21:20:23"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","20518","2026-04-22T21:20:24"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:20:25"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","32441","2026-04-22T21:20:27"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29942","2026-04-22T21:20:26"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28835","2026-04-22T21:20:28"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","26609","2026-04-22T21:20:27"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","20518","2026-04-22T21:20:28"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260321_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:20:29"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","32441","2026-04-22T21:20:31"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29942","2026-04-22T21:20:30"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28835","2026-04-22T21:20:32"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","26609","2026-04-22T21:20:32"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","20518","2026-04-22T21:20:33"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_100pct_seed_20260322_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","55888","2026-04-22T21:20:33"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","32317","2026-04-22T21:20:35"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29818","2026-04-22T21:20:35"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28733","2026-04-22T21:20:36"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.zh_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","26507","2026-04-22T21:20:36"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_predictions.zh_valid.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","20440","2026-04-22T21:20:37"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260320_sampled.zh_train.csv","file","Step 9 sampled support CSV not required for Step 11 scoring after summary audit","5811","2026-04-22T21:20:38"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_predictions.en_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","32322","2026-04-22T21:20:39"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_predictions.en_test.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","29823","2026-04-22T21:20:39"
"reports\step9_core_few_shot_bge_m3_residual_lr_ratio_10pct_seed_20260321_predictions.zh_test_fixed_base_threshold.csv","file","Step 9 prediction CSV not required for Step 11 scoring after summary audit","28727","2026-04-22T21:20:41"
