synthetic_pair_uid,synthetic_seller_uid,side,source_seller_uid,source_item_uid,source_row_number,content_signature
synthetic://step22/v1/positive/p00221/left||synthetic://step22/v1/positive/p00221/right,synthetic://step22/v1/positive/p00221/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:499031,market_item.xlsx|491ed624331eb622da724a60ea58dad4e5d687c5,323579,a32a683f69a6c26b413b985e60192c4ab78dae93d34b9812e281f07973b18a86
synthetic://step22/v1/positive/p00221/left||synthetic://step22/v1/positive/p00221/right,synthetic://step22/v1/positive/p00221/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:499031,market_item.xlsx|b45536dabcb0eb887a66caf324274b2033df1f7f,316333,9e2477476e1ddd7a56cca362dcc314d60be63452a8dc83d769e2763be1e7f143
synthetic://step22/v1/positive/p00221/left||synthetic://step22/v1/positive/p00221/right,synthetic://step22/v1/positive/p00221/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:499031,market_item.xlsx|eb143898b0b1eb4adfb44f66c09e65918051b305,320917,a8059dd502b87a45eaf9c8b2e9855ec18903a469a40704e66e32d1d85846698d
synthetic://step22/v1/positive/p00221/left||synthetic://step22/v1/positive/p00221/right,synthetic://step22/v1/positive/p00221/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:499031,market_item.xlsx|7dcd985a4b136ea609695999219d3e7011f87ae6,316436,022f3b8a1e8c90203955a38ca95d92b6010fbd67bece39a3e72999285e07cede
synthetic://step22/v1/positive/p00221/left||synthetic://step22/v1/positive/p00221/right,synthetic://step22/v1/positive/p00221/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:499031,market_item.xlsx|1d9e8e9468f375f87d29b9c50238f41b62c80264,319629,54dc21d0b90d6801701ed45309bd998857018b0acbe3caa5c4be437dc077b1c1
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|f9d9593d91ba57acf43b16f3355470d15012e190,318573,cbf349e46a80814dd29ad960aa2a79f730f1d320551958973b500ab5401cdd15
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|2594b1834b7098799a28ca377052c406f45980bf,322685,2d6a37518b7dd423b72193b55ca812b05bd0caa585ea04512f72217cbce8bd7d
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|a6eeb4cf3067426ed7b105148531ec2b67eefa07,322487,32222702c3b3fc89cedd106891217b9b645ecf1c16763004a654ebc68d61b2d0
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|44908e79c1b9f6103e3b84a1f5df79e13e58a9dc,315777,661e23765966a15f262acd3b2ac668af4e7be2be49d259eb177446d6e6c6aeb7
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|671f97ebf98a741159fdf9fb1406a1b6e8bfb51c,320131,5cd1043a8b8f466dba01e3647bed5a09da158fdd1948671eafb95f5ec4ebff55
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|786737e3a31e840a62a1d20fb3da9572db0d3da2,320426,034c8e927f98487f785e5afdc6c791ead8bdb43ce6826fb92908013c81cfd60f
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|19c609b419c5277fcbf2b28fc71f0f53d68c447a,320980,d6162b9c7f3e0afdc555f1a4d9188c4e195ccda0ebdd0754268508ff993f95af
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|34a0f536754337cde535b32198884fa290aff561,324706,e89b16cb2cb8379a2e75eb798bf5f37ca012b09466e12e34212f59d623430b03
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|501d7df07503308666e44a9408ff6920fc01d5ea,319500,6bfae7cc091258d1c2781c32ad1a61d4cfce1bd80c933fb41fe098468845cc4c
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|531971913ab5837c7273fe3e71f02208549790c2,324968,0ff56c13b70b3d7c40e3fdaaad3d89dce4a23274ed207adaf9ae6ac7619cd8fb
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|2e8007b2444e4563cb2d4449cb62c5114ddb8112,323612,8ac493b9208afd0ccd98cab62daf72c3d68fb98064375aa0d19ec62a4b4455fd
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,synthetic://step22/v1/positive/p00222/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|e607fef662df9917dbdfed3f1564a8a1d7b56069,317072,533344b34ea7e6ceb0488894a2d6ee14493ec72f661c9bb96342eba269e0af18
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|3c29651182fc6f69fbc5f29defdbf0a1705c3bec,318399,4b1f641e1d03e179f42995abbccbad8550e9e7c45226dfbb7db0f4c46916802d
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|0cd89fbec7e8b8f2f277c36ae987611b0d06c150,315520,f05b48b734cf163cce8a9dc331409e7a1730ee40dc496f08bb602e76f6d7ef24
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|878cecf02d33c68ff5fe14b03ee281a051f8b84e,318402,639cb0e7bf012decbc7e2d7c12e7b7e0600da096b430f5bd14efa90a7bf3a154
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|38b89df92edb7817812500feb902d2938add42f4,323610,2f44e00ff61679ec8dbe47feb160a9b7fab83aa05ce1594023eb1d21db2630a0
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|5e71c7053015c1d112411bf630b66ec68540b94f,318033,f116b8f4fd0a52425cc1899240a787b2bcaa8124905ab4c7f05c499d660e7e8a
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|a5b760fe71abea9414c0a947f58c8ba7c037977a,323831,5faec522841afcba49d4b3ea4c73f7243a3aa4d944f9cdca27cd30ccc72c2925
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|99f219f34c359397624e14b777b718ec7ebc156d,318871,b4f0856050a1d196e8e3190b036f1a8f3c45603cac8808e9016828514458b9ac
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|ddf323ba9b97e8fc57cd51223f593259c106b83b,322006,56f8dc6b7261d9f5a02d8ab3e6636735f2351d380b3cefb5b59b77ab86f448b0
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|2d3fe64f37f53ebf9b8763f240875a51cd0cc9e3,324465,58466e952b963a1e187f7464ee120b223b26e75aff6227c12a9ed9270811714b
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,synthetic://step22/v1/positive/p00223/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|88bc7b01b25e0f77ef015c48e28dfd31efc68ea6,316602,1a86c7e8db4983cbef033850d7f5f6688c2b3bb1b05e5f0ef86640a6e6838ff5
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|3dc5cb4912b7eea484fbdad2445959cee1f55f8c,310433,84ecd218b6f7ffd3b4611e07a83c151ee9d3827b55d2846308d1e9f969c28ee8
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|98252351e072f259292b3d4c0116c317139b66ea,312443,770b96501c7812cccba6d97fa46951ec2b59ca30eef654e28b62c15ce9a71ebd
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|c1f60dfae25f86ce59017c017e130d6de4e7c4af,312589,25ba321dbe30afa619749ceb0e30f0068452052535e5e45599113cfa1d09538f
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|28329c16f06251fddc1fbcca4b943fb7f3318435,307746,1007b9d139e91e4c72527a3458dad86cd36760ddc270b9cb0b03ea30904426c7
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|b10e7c1a7163b00236db11fa9c4b184865203ac5,308439,3a25b4a6d803fa29485f15b963b8e6a38512cc9f222baed8bdf07ba4b7487b53
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|fe51e71073020f3305a5e7245c396e924903028b,313464,92532675db230e6215b07c1ae3b2467f8e8d9793804805d61670ecd83c13076b
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|960939b8948e8e27fb883708e498953041d4dcbc,308318,ccd6a536817e8a7c36954a3359d919e1c571ef758a60b09c6b52a13ca7121194
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|d832aa088d30bcfdb8d3115cd0241a242be01f37,312593,724c53ed80337e96df9a19cc06fd45cd2c2fc5bab71c8a8bd14483c4e09770ca
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|2e7b15f86636b7f6f7ed0c45298c81260ec3fa78,315232,0f7792ac8a67c9797ce619a3f754d6fab7a98227b04cb3ee852ec3a7ae4b74f1
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|57b87030dab1208e7e96b68676bf691810a5a675,310636,dcbb415701c6148246026ebb7ccbfff5d6e30268e0ed898679019671e694970c
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|4394b1339781c62bf75c5e63fd0fffe219b921d8,314970,18f1be831dbff8a1cbf8fc2d28c311f4132c888ef8d757beceb186e8cc569119
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,synthetic://step22/v1/positive/p00224/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|0bf240ae48f4b462695fdf08c690c4bd77647679,314431,3516aa6bcb4219ebfc87e9f2f2ac47efc07ecd8811dcb69231c82fd0ebcda945
synthetic://step22/v1/positive/p00225/left||synthetic://step22/v1/positive/p00225/right,synthetic://step22/v1/positive/p00225/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:58948,market_item.xlsx|705c8e04b69e6fb9af64de4c965af35ba35c9b26,316051,ce8eb922e985acd3a4e547c991356ae6a1ba50b6713ecfa684f95ce406cc35b9
synthetic://step22/v1/positive/p00225/left||synthetic://step22/v1/positive/p00225/right,synthetic://step22/v1/positive/p00225/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:58948,market_item.xlsx|d1de9ef61d0b72785d39ff9e8a4a507c29f22ba4,321598,cbf9ae182817c3c89f146ef315f9284d3b66d7e11e8bf60004e427f8ee599ece
synthetic://step22/v1/positive/p00225/left||synthetic://step22/v1/positive/p00225/right,synthetic://step22/v1/positive/p00225/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:58948,market_item.xlsx|cfa63c76a3772b79b8fcb3d4ff9b234aab8f2b17,322978,e8ff12d66a7c1a14f4b22848e72af2adc25fb33ceb4574b95d2478472aa779d8
synthetic://step22/v1/positive/p00225/left||synthetic://step22/v1/positive/p00225/right,synthetic://step22/v1/positive/p00225/left,left,market_item.xlsx|中文暗网交易市场|seller_raw:58948,market_item.xlsx|91c8765f6dc35235a81f10e6f94d1944722d7661,316862,e1530497e206028ded429a804709f573a221162f429b8e296d98ba3bb903019d
synthetic://step22/v1/positive/p00225/left||synthetic://step22/v1/positive/p00225/right,synthetic://step22/v1/positive/p00225/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:58948,market_item.xlsx|2d09cbee27620a3207943aeff211d2c473d2dbc9,322326,4ff5350fb862618a4b5a56610c9e7f58a01eda8f480e59db398e6738bcca8844
synthetic://step22/v1/positive/p00225/left||synthetic://step22/v1/positive/p00225/right,synthetic://step22/v1/positive/p00225/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:58948,market_item.xlsx|3d116ec22255f150bba005c89fbb93e8e5d81d5d,316170,251d299949e51f54e22a67bf9614b7f1f32b05c4a58149e8366521e555e5c6a7
synthetic://step22/v1/positive/p00225/left||synthetic://step22/v1/positive/p00225/right,synthetic://step22/v1/positive/p00225/right,right,market_item.xlsx|中文暗网交易市场|seller_raw:58948,market_item.xlsx|5b906106a8dc017406cea2e6bf01d0cb10d16505,322564,812e7fa09ad4c2f8428d415cd95f12691dfb0a84845f8dd2f4bddb7337bae156
synthetic://step22/v1/positive/p00226/left||synthetic://step22/v1/positive/p00226/right,synthetic://step22/v1/positive/p00226/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/447255,market_item.xlsx|53718559c80a55ce09dceaace8a4f454b55006f6,314550,c9e87b2fedca270c1cca326bba52ddeccfaf77facba23e50f2f2ad26a35195f9
synthetic://step22/v1/positive/p00226/left||synthetic://step22/v1/positive/p00226/right,synthetic://step22/v1/positive/p00226/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/447255,market_item.xlsx|96bdb34ea6f559d98bbde40dbc95d800be30c59e,308960,6d2a61542becfdd7a25539cf9998e7ecaade2d92ebd4c6a70cae9082e2f13f37
synthetic://step22/v1/positive/p00226/left||synthetic://step22/v1/positive/p00226/right,synthetic://step22/v1/positive/p00226/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/447255,market_item.xlsx|165d04971d7bef1cb4610b985ca001c797e6f027,311571,6c8e7a4eebde188f072db21feb28e9b8718733b71f7198bde59e00e8e909b8b1
synthetic://step22/v1/positive/p00226/left||synthetic://step22/v1/positive/p00226/right,synthetic://step22/v1/positive/p00226/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/447255,market_item.xlsx|5b619a3ef64c57f0d127c00856d5a48fa70a1666,309023,e43de8a6679066d08020309a5219ce4f04f15006381d09792cc49d70c7b2356e
synthetic://step22/v1/positive/p00226/left||synthetic://step22/v1/positive/p00226/right,synthetic://step22/v1/positive/p00226/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/447255,market_item.xlsx|6d25befd4a6317d9e7179b719fb7e78ddd23c835,309024,6651efd4d375010e68cc25da7c2376e0509fa5bbf49c01b695c33829cecc7241
synthetic://step22/v1/positive/p00226/left||synthetic://step22/v1/positive/p00226/right,synthetic://step22/v1/positive/p00226/right,right,market_item.xlsx|茶马古道|seller_raw:/shop/447255,market_item.xlsx|f711860a4df5fa524072ce5d16ee0f7e1695ff52,308307,00a7590e3aeb89323ec5fb04ccbd5727e69eaa42c0b965936e47b973f0db178d
synthetic://step22/v1/positive/p00227/left||synthetic://step22/v1/positive/p00227/right,synthetic://step22/v1/positive/p00227/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/407896,market_item.xlsx|21bf6223c96c05b45c6002f331e066b97b9f0ae4,312560,008a6606f0c6524de073722f5ef759afb73daac183c8105a230abf0df30ca6df
synthetic://step22/v1/positive/p00227/left||synthetic://step22/v1/positive/p00227/right,synthetic://step22/v1/positive/p00227/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/407896,market_item.xlsx|5f79697bd4e102a1c16d81d94735770c72b0c215,313191,424de1a86a7d14fc1575b99a33bceced9ee6c1e62ad3784579d66e4565dc50b4
synthetic://step22/v1/positive/p00227/left||synthetic://step22/v1/positive/p00227/right,synthetic://step22/v1/positive/p00227/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/407896,market_item.xlsx|a6d39d17d314d8a1460fe75a072c714e30d0b3d2,312930,f1d184566f3c8a2441253a3ea17f9d6c98235bdff7a96cb61f39e3afb947a7d0
synthetic://step22/v1/positive/p00227/left||synthetic://step22/v1/positive/p00227/right,synthetic://step22/v1/positive/p00227/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/407896,market_item.xlsx|b79d187285794251883ef4ac9ff9d39ba096ec7a,313177,9825ffcad8eb7ec5885516fb65fdc5d7854ed1d953d15d405eac0ccc4073eeb2
synthetic://step22/v1/positive/p00227/left||synthetic://step22/v1/positive/p00227/right,synthetic://step22/v1/positive/p00227/left,left,market_item.xlsx|茶马古道|seller_raw:/shop/407896,market_item.xlsx|c26852006886112e6c2f0f0dbb46edb31c21c0b9,308197,99587c81839df376d3ef12d3b449460ea61a71d366b5eb220401e061cd7d333a
