synthetic_pair_uid,synthetic_class,source_parent_seller_uid_left,source_parent_seller_uid_right,source_parent_pair_uid,parent_component_id,parent_evidence_type,independent_source_unit,real_cross_account_sockpuppet_relation,synthetic_train_only,benchmark_eligible,left_item_count,right_item_count
synthetic://step22/v1/positive/p00207/left||synthetic://step22/v1/positive/p00207/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/397155,market_item.xlsx|茶马古道|seller_raw:/shop/397155,,zh_target_strict_cc_583ebde7d72d4d78,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/397155,0,1,0,6,7
synthetic://step22/v1/positive/p00208/left||synthetic://step22/v1/positive/p00208/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:38297,market_item.xlsx|中文暗网交易市场|seller_raw:38297,,step22_unlabeled_seller_29c8076e37fc69c1db0a,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:38297,0,1,0,3,3
synthetic://step22/v1/positive/p00209/left||synthetic://step22/v1/positive/p00209/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:366391,market_item.xlsx|中文暗网交易市场|seller_raw:366391,,step22_unlabeled_seller_e869503ac83e8ee7edc9,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:366391,0,1,0,4,5
synthetic://step22/v1/positive/p00210/left||synthetic://step22/v1/positive/p00210/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:433677,market_item.xlsx|中文暗网交易市场|seller_raw:433677,,step22_unlabeled_seller_a194f65f2c5a7455f8b2,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:433677,0,1,0,3,3
synthetic://step22/v1/positive/p00211/left||synthetic://step22/v1/positive/p00211/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:57048,market_item.xlsx|中文暗网交易市场|seller_raw:57048,,zh_target_strict_cc_bed18e70980d245d,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:57048,0,1,0,7,6
synthetic://step22/v1/positive/p00212/left||synthetic://step22/v1/positive/p00212/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:29667,market_item.xlsx|中文暗网交易市场|seller_raw:29667,,step22_unlabeled_seller_ea690dd117e1b47af3a1,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:29667,0,1,0,5,7
synthetic://step22/v1/positive/p00213/left||synthetic://step22/v1/positive/p00213/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/393828,market_item.xlsx|茶马古道|seller_raw:/shop/393828,,step22_unlabeled_seller_c548c90aa09aaf640b56,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/393828,0,1,0,4,3
synthetic://step22/v1/positive/p00214/left||synthetic://step22/v1/positive/p00214/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/434533,market_item.xlsx|茶马古道|seller_raw:/shop/434533,,step22_unlabeled_seller_66998e9fda5f0c3509ab,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/434533,0,1,0,3,3
synthetic://step22/v1/positive/p00215/left||synthetic://step22/v1/positive/p00215/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:608176,market_item.xlsx|中文暗网交易市场|seller_raw:608176,,step22_unlabeled_seller_4f7785581b97d311e1bc,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:608176,0,1,0,4,3
synthetic://step22/v1/positive/p00216/left||synthetic://step22/v1/positive/p00216/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:26407,market_item.xlsx|中文暗网交易市场|seller_raw:26407,,step22_unlabeled_seller_a2ab8f4c5162a19fde83,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:26407,0,1,0,3,3
synthetic://step22/v1/positive/p00217/left||synthetic://step22/v1/positive/p00217/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:432660,market_item.xlsx|中文暗网交易市场|seller_raw:432660,,step22_unlabeled_seller_c5c31dae67b3a05a05eb,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:432660,0,1,0,5,6
synthetic://step22/v1/positive/p00218/left||synthetic://step22/v1/positive/p00218/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:250715,market_item.xlsx|中文暗网交易市场|seller_raw:250715,,zh_target_strict_cc_540db623f3f9599c,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:250715,0,1,0,7,5
synthetic://step22/v1/positive/p00219/left||synthetic://step22/v1/positive/p00219/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:195880,market_item.xlsx|中文暗网交易市场|seller_raw:195880,,step22_unlabeled_seller_44035dee94a2f73840f5,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:195880,0,1,0,16,7
synthetic://step22/v1/positive/p00220/left||synthetic://step22/v1/positive/p00220/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:45496,market_item.xlsx|中文暗网交易市场|seller_raw:45496,,step22_unlabeled_seller_79996ccd7a9a24a4cfce,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:45496,0,1,0,7,8
synthetic://step22/v1/positive/p00221/left||synthetic://step22/v1/positive/p00221/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:499031,market_item.xlsx|中文暗网交易市场|seller_raw:499031,,zh_target_strict_cc_9e435cf6bbaaa3e5,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:499031,0,1,0,6,6
synthetic://step22/v1/positive/p00222/left||synthetic://step22/v1/positive/p00222/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:97846,market_item.xlsx|中文暗网交易市场|seller_raw:97846,,step22_unlabeled_seller_e78ccfde665287f92a2a,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:97846,0,1,0,6,6
synthetic://step22/v1/positive/p00223/left||synthetic://step22/v1/positive/p00223/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:466207,market_item.xlsx|中文暗网交易市场|seller_raw:466207,,step22_unlabeled_seller_703123cd6fa22d5df66b,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:466207,0,1,0,5,5
synthetic://step22/v1/positive/p00224/left||synthetic://step22/v1/positive/p00224/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/416753,market_item.xlsx|茶马古道|seller_raw:/shop/416753,,step22_unlabeled_seller_323b8ea59c8137aec8d1,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/416753,0,1,0,6,6
synthetic://step22/v1/positive/p00225/left||synthetic://step22/v1/positive/p00225/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:58948,market_item.xlsx|中文暗网交易市场|seller_raw:58948,,step22_unlabeled_seller_26196cbb56d18affa001,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:58948,0,1,0,4,3
synthetic://step22/v1/positive/p00226/left||synthetic://step22/v1/positive/p00226/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/447255,market_item.xlsx|茶马古道|seller_raw:/shop/447255,,step22_unlabeled_seller_5f6820fb70694535014e,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/447255,0,1,0,3,3
synthetic://step22/v1/positive/p00227/left||synthetic://step22/v1/positive/p00227/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/407896,market_item.xlsx|茶马古道|seller_raw:/shop/407896,,zh_target_strict_cc_1234aba824302a63,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/407896,0,1,0,6,6
synthetic://step22/v1/positive/p00228/left||synthetic://step22/v1/positive/p00228/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:542685,market_item.xlsx|中文暗网交易市场|seller_raw:542685,,step22_unlabeled_seller_b9de37aac3429905c0f0,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:542685,0,1,0,5,4
synthetic://step22/v1/positive/p00229/left||synthetic://step22/v1/positive/p00229/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/451546,market_item.xlsx|茶马古道|seller_raw:/shop/451546,,step22_unlabeled_seller_6f2b68b68462c172f834,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/451546,0,1,0,3,3
synthetic://step22/v1/positive/p00230/left||synthetic://step22/v1/positive/p00230/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/440050,market_item.xlsx|茶马古道|seller_raw:/shop/440050,,step22_unlabeled_seller_78895d3f102ec6690233,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/440050,0,1,0,6,6
synthetic://step22/v1/positive/p00231/left||synthetic://step22/v1/positive/p00231/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:67096,market_item.xlsx|中文暗网交易市场|seller_raw:67096,,step22_unlabeled_seller_a0b8a2a02be9f6196d70,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:67096,0,1,0,9,7
synthetic://step22/v1/positive/p00232/left||synthetic://step22/v1/positive/p00232/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/5524,market_item.xlsx|茶马古道|seller_raw:/shop/5524,,zh_target_strict_cc_5ab9a9542992a12d,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/5524,0,1,0,6,6
synthetic://step22/v1/positive/p00233/left||synthetic://step22/v1/positive/p00233/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:20588,market_item.xlsx|中文暗网交易市场|seller_raw:20588,,step22_unlabeled_seller_e610d9b89a08a7f4a70d,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:20588,0,1,0,3,3
synthetic://step22/v1/positive/p00234/left||synthetic://step22/v1/positive/p00234/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:433705,market_item.xlsx|中文暗网交易市场|seller_raw:433705,,zh_target_strict_cc_02aa2283e7c4b2b7,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:433705,0,1,0,5,4
synthetic://step22/v1/positive/p00235/left||synthetic://step22/v1/positive/p00235/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:535240,market_item.xlsx|中文暗网交易市场|seller_raw:535240,,step22_unlabeled_seller_12ba6f7e6365403cd366,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:535240,0,1,0,3,3
synthetic://step22/v1/positive/p00236/left||synthetic://step22/v1/positive/p00236/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:635177,market_item.xlsx|中文暗网交易市场|seller_raw:635177,,step22_unlabeled_seller_42478d145307d017c10c,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:635177,0,1,0,3,3
synthetic://step22/v1/positive/p00237/left||synthetic://step22/v1/positive/p00237/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:505805,market_item.xlsx|中文暗网交易市场|seller_raw:505805,,zh_target_strict_cc_8a36a12d1bb0d48c,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:505805,0,1,0,5,4
synthetic://step22/v1/positive/p00238/left||synthetic://step22/v1/positive/p00238/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/399798,market_item.xlsx|茶马古道|seller_raw:/shop/399798,,zh_target_strict_cc_583ebde7d72d4d78,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/399798,0,1,0,5,7
synthetic://step22/v1/positive/p00239/left||synthetic://step22/v1/positive/p00239/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/449818,market_item.xlsx|茶马古道|seller_raw:/shop/449818,,step22_unlabeled_seller_ea517226f9f11383d513,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/449818,0,1,0,6,7
synthetic://step22/v1/positive/p00240/left||synthetic://step22/v1/positive/p00240/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:49473,market_item.xlsx|中文暗网交易市场|seller_raw:49473,,step22_unlabeled_seller_c1c242b7ab40adaee6f9,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:49473,0,1,0,6,6
synthetic://step22/v1/positive/p00241/left||synthetic://step22/v1/positive/p00241/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:26333,market_item.xlsx|中文暗网交易市场|seller_raw:26333,,step22_unlabeled_seller_bed6046c4b02ab5d34c6,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:26333,0,1,0,4,4
synthetic://step22/v1/positive/p00242/left||synthetic://step22/v1/positive/p00242/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:27403,market_item.xlsx|中文暗网交易市场|seller_raw:27403,,step22_unlabeled_seller_42d6f29f363777671985,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:27403,0,1,0,4,3
synthetic://step22/v1/positive/p00243/left||synthetic://step22/v1/positive/p00243/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/395801,market_item.xlsx|茶马古道|seller_raw:/shop/395801,,step22_unlabeled_seller_7c748360914ab3d46124,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/395801,0,1,0,4,5
synthetic://step22/v1/positive/p00244/left||synthetic://step22/v1/positive/p00244/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/409407,market_item.xlsx|茶马古道|seller_raw:/shop/409407,,step22_unlabeled_seller_e775d56e0ad1af581420,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/409407,0,1,0,6,6
synthetic://step22/v1/positive/p00245/left||synthetic://step22/v1/positive/p00245/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/398611,market_item.xlsx|茶马古道|seller_raw:/shop/398611,,step22_unlabeled_seller_9657b9f7a989af80a00e,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/398611,0,1,0,5,6
synthetic://step22/v1/positive/p00246/left||synthetic://step22/v1/positive/p00246/right,same_seller_split_positive,market_item.xlsx|茶马古道|seller_raw:/shop/393295,market_item.xlsx|茶马古道|seller_raw:/shop/393295,,zh_target_strict_cc_6d42501cee919350,same_observed_seller_account_item_split,market_item.xlsx|茶马古道|seller_raw:/shop/393295,0,1,0,6,6
synthetic://step22/v1/positive/p00247/left||synthetic://step22/v1/positive/p00247/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:250456,market_item.xlsx|中文暗网交易市场|seller_raw:250456,,step22_unlabeled_seller_b90b5384453144922a15,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:250456,0,1,0,4,3
synthetic://step22/v1/positive/p00248/left||synthetic://step22/v1/positive/p00248/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:37022,market_item.xlsx|中文暗网交易市场|seller_raw:37022,,step22_unlabeled_seller_c0c577735048c654b071,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:37022,0,1,0,3,3
synthetic://step22/v1/positive/p00249/left||synthetic://step22/v1/positive/p00249/right,same_seller_split_positive,market_item.xlsx|中文暗网交易市场|seller_raw:633747,market_item.xlsx|中文暗网交易市场|seller_raw:633747,,step22_unlabeled_seller_7b876e095d12b368ff7a,same_observed_seller_account_item_split,market_item.xlsx|中文暗网交易市场|seller_raw:633747,0,1,0,5,5
